1048576.0,4,1048576,135
1048576.0,4,524288,76
1048576.0,4,262144,72
1048576.0,4,131072,71
1048576.0,4,65536,68
1048576.0,4,32768,68
1048576.0,4,16384,68
1048576.0,4,8192,71
1048576.0,4,4096,70
1048576.0,4,2048,81
1048576.0,4,1024,94
1048576.0,8,1048576,62
1048576.0,8,524288,51
1048576.0,8,262144,63
1048576.0,8,131072,72
1048576.0,8,65536,65
1048576.0,8,32768,67
1048576.0,8,16384,66
1048576.0,8,8192,68
1048576.0,8,4096,69
1048576.0,8,2048,77
1048576.0,8,1024,90
1048576.0,16,1048576,58
1048576.0,16,524288,53
1048576.0,16,262144,56
1048576.0,16,131072,60
1048576.0,16,65536,65
1048576.0,16,32768,65
1048576.0,16,16384,66
1048576.0,16,8192,69
1048576.0,16,4096,70
1048576.0,16,2048,77
1048576.0,16,1024,86
1048576.0,32,1048576,65
1048576.0,32,524288,56
1048576.0,32,262144,57
1048576.0,32,131072,58
1048576.0,32,65536,59
1048576.0,32,32768,65
1048576.0,32,16384,66
1048576.0,32,8192,70
1048576.0,32,4096,73
1048576.0,32,2048,77
1048576.0,32,1024,86
1048576.0,64,1048576,61
1048576.0,64,524288,54
1048576.0,64,262144,55
1048576.0,64,131072,57
1048576.0,64,65536,59
1048576.0,64,32768,63
1048576.0,64,16384,64
1048576.0,64,8192,70
1048576.0,64,4096,72
1048576.0,64,2048,76
1048576.0,64,1024,89
1048576.0,128,1048576,63
1048576.0,128,524288,53
1048576.0,128,262144,63
1048576.0,128,131072,58
1048576.0,128,65536,59
1048576.0,128,32768,61
1048576.0,128,16384,63
1048576.0,128,8192,65
1048576.0,128,4096,74
1048576.0,128,2048,81
1048576.0,128,1024,89
1048576.0,256,1048576,58
1048576.0,256,524288,52
1048576.0,256,262144,58
1048576.0,256,131072,64
1048576.0,256,65536,60
1048576.0,256,32768,61
1048576.0,256,16384,63
1048576.0,256,8192,65
1048576.0,256,4096,67
1048576.0,256,2048,77
1048576.0,256,1024,91
1048576.0,512,1048576,63
1048576.0,512,524288,52
1048576.0,512,262144,60
1048576.0,512,131072,59
1048576.0,512,65536,62
1048576.0,512,32768,62
1048576.0,512,16384,64
1048576.0,512,8192,66
1048576.0,512,4096,71
1048576.0,512,2048,74
1048576.0,512,1024,96
1048576.0,1024,1048576,58
1048576.0,1024,524288,53
1048576.0,1024,262144,56
1048576.0,1024,131072,60
1048576.0,1024,65536,61
1048576.0,1024,32768,69
1048576.0,1024,16384,65
1048576.0,1024,8192,73
1048576.0,1024,4096,76
1048576.0,1024,2048,80
1048576.0,1024,1024,94
2097152.0,4,2097152,122
2097152.0,4,1048576,131
2097152.0,4,524288,151
2097152.0,4,262144,139
2097152.0,4,131072,138
2097152.0,4,65536,133
2097152.0,4,32768,131
2097152.0,4,16384,133
2097152.0,4,8192,138
2097152.0,4,4096,149
2097152.0,4,2048,168
2097152.0,8,2097152,128
2097152.0,8,1048576,109
2097152.0,8,524288,130
2097152.0,8,262144,139
2097152.0,8,131072,131
2097152.0,8,65536,141
2097152.0,8,32768,136
2097152.0,8,16384,138
2097152.0,8,8192,142
2097152.0,8,4096,152
2097152.0,8,2048,166
2097152.0,16,2097152,121
2097152.0,16,1048576,106
2097152.0,16,524288,119
2097152.0,16,262144,121
2097152.0,16,131072,138
2097152.0,16,65536,135
2097152.0,16,32768,135
2097152.0,16,16384,137
2097152.0,16,8192,140
2097152.0,16,4096,152
2097152.0,16,2048,170
2097152.0,32,2097152,123
2097152.0,32,1048576,103
2097152.0,32,524288,116
2097152.0,32,262144,120
2097152.0,32,131072,121
2097152.0,32,65536,127
2097152.0,32,32768,134
2097152.0,32,16384,137
2097152.0,32,8192,143
2097152.0,32,4096,155
2097152.0,32,2048,168
2097152.0,64,2097152,129
2097152.0,64,1048576,107
2097152.0,64,524288,112
2097152.0,64,262144,120
2097152.0,64,131072,118
2097152.0,64,65536,123
2097152.0,64,32768,131
2097152.0,64,16384,138
2097152.0,64,8192,146
2097152.0,64,4096,152
2097152.0,64,2048,169
2097152.0,128,2097152,123
2097152.0,128,1048576,110
2097152.0,128,524288,112
2097152.0,128,262144,117
2097152.0,128,131072,127
2097152.0,128,65536,124
2097152.0,128,32768,134
2097152.0,128,16384,131
2097152.0,128,8192,145
2097152.0,128,4096,155
2097152.0,128,2048,170
2097152.0,256,2097152,129
2097152.0,256,1048576,106
2097152.0,256,524288,115
2097152.0,256,262144,121
2097152.0,256,131072,121
2097152.0,256,65536,129
2097152.0,256,32768,128
2097152.0,256,16384,133
2097152.0,256,8192,135
2097152.0,256,4096,153
2097152.0,256,2048,169
2097152.0,512,2097152,125
2097152.0,512,1048576,107
2097152.0,512,524288,130
2097152.0,512,262144,123
2097152.0,512,131072,122
2097152.0,512,65536,122
2097152.0,512,32768,136
2097152.0,512,16384,135
2097152.0,512,8192,143
2097152.0,512,4096,143
2097152.0,512,2048,163
2097152.0,1024,2097152,124
2097152.0,1024,1048576,102
2097152.0,1024,524288,114
2097152.0,1024,262144,123
2097152.0,1024,131072,125
2097152.0,1024,65536,141
2097152.0,1024,32768,132
2097152.0,1024,16384,139
2097152.0,1024,8192,149
2097152.0,1024,4096,151
2097152.0,1024,2048,163
4194304.0,4,4194304,244
4194304.0,4,2097152,262
4194304.0,4,1048576,303
4194304.0,4,524288,257
4194304.0,4,262144,263
4194304.0,4,131072,271
4194304.0,4,65536,282
4194304.0,4,32768,278
4194304.0,4,16384,288
4194304.0,4,8192,301
4194304.0,4,4096,320
4194304.0,8,4194304,249
4194304.0,8,2097152,213
4194304.0,8,1048576,250
4194304.0,8,524288,273
4194304.0,8,262144,251
4194304.0,8,131072,270
4194304.0,8,65536,266
4194304.0,8,32768,284
4194304.0,8,16384,292
4194304.0,8,8192,300
4194304.0,8,4096,339
4194304.0,16,4194304,293
4194304.0,16,2097152,244
4194304.0,16,1048576,231
4194304.0,16,524288,255
4194304.0,16,262144,274
4194304.0,16,131072,287
4194304.0,16,65536,271
4194304.0,16,32768,284
4194304.0,16,16384,295
4194304.0,16,8192,298
4194304.0,16,4096,339
4194304.0,32,4194304,242
4194304.0,32,2097152,207
4194304.0,32,1048576,224
4194304.0,32,524288,246
4194304.0,32,262144,236
4194304.0,32,131072,273
4194304.0,32,65536,293
4194304.0,32,32768,288
4194304.0,32,16384,286
4194304.0,32,8192,306
4194304.0,32,4096,330
4194304.0,64,4194304,288
4194304.0,64,2097152,217
4194304.0,64,1048576,298
4194304.0,64,524288,258
4194304.0,64,262144,250
4194304.0,64,131072,253
4194304.0,64,65536,265
4194304.0,64,32768,289
4194304.0,64,16384,292
4194304.0,64,8192,309
4194304.0,64,4096,337
4194304.0,128,4194304,263
4194304.0,128,2097152,220
4194304.0,128,1048576,240
4194304.0,128,524288,241
4194304.0,128,262144,250
4194304.0,128,131072,252
4194304.0,128,65536,263
4194304.0,128,32768,269
4194304.0,128,16384,297
4194304.0,128,8192,306
4194304.0,128,4096,333
4194304.0,256,4194304,263
4194304.0,256,2097152,221
4194304.0,256,1048576,232
4194304.0,256,524288,244
4194304.0,256,262144,246
4194304.0,256,131072,250
4194304.0,256,65536,263
4194304.0,256,32768,270
4194304.0,256,16384,282
4194304.0,256,8192,314
4194304.0,256,4096,337
4194304.0,512,4194304,265
4194304.0,512,2097152,220
4194304.0,512,1048576,237
4194304.0,512,524288,239
4194304.0,512,262144,253
4194304.0,512,131072,263
4194304.0,512,65536,275
4194304.0,512,32768,278
4194304.0,512,16384,288
4194304.0,512,8192,300
4194304.0,512,4096,337
4194304.0,1024,4194304,264
4194304.0,1024,2097152,222
4194304.0,1024,1048576,232
4194304.0,1024,524288,246
4194304.0,1024,262144,253
4194304.0,1024,131072,279
4194304.0,1024,65536,273
4194304.0,1024,32768,278
4194304.0,1024,16384,294
4194304.0,1024,8192,303
4194304.0,1024,4096,315
8388608.0,4,8388608,549
8388608.0,4,4194304,599
8388608.0,4,2097152,653
8388608.0,4,1048576,593
8388608.0,4,524288,531
8388608.0,4,262144,563
8388608.0,4,131072,559
8388608.0,4,65536,637
8388608.0,4,32768,606
8388608.0,4,16384,635
8388608.0,4,8192,662
8388608.0,8,8388608,548
8388608.0,8,4194304,445
8388608.0,8,2097152,527
8388608.0,8,1048576,595
8388608.0,8,524288,579
8388608.0,8,262144,582
8388608.0,8,131072,584
8388608.0,8,65536,597
8388608.0,8,32768,634
8388608.0,8,16384,651
8388608.0,8,8192,695
8388608.0,16,8388608,535
8388608.0,16,4194304,444
8388608.0,16,2097152,451
8388608.0,16,1048576,495
8388608.0,16,524288,649
8388608.0,16,262144,562
8388608.0,16,131072,571
8388608.0,16,65536,610
8388608.0,16,32768,607
8388608.0,16,16384,628
8388608.0,16,8192,683
8388608.0,32,8388608,531
8388608.0,32,4194304,440
8388608.0,32,2097152,464
8388608.0,32,1048576,567
8388608.0,32,524288,657
8388608.0,32,262144,570
8388608.0,32,131072,588
8388608.0,32,65536,633
8388608.0,32,32768,625
8388608.0,32,16384,665
8388608.0,32,8192,697
8388608.0,64,8388608,551
8388608.0,64,4194304,484
8388608.0,64,2097152,458
8388608.0,64,1048576,501
8388608.0,64,524288,593
8388608.0,64,262144,634
8388608.0,64,131072,610
8388608.0,64,65536,618
8388608.0,64,32768,642
8388608.0,64,16384,651
8388608.0,64,8192,678
8388608.0,128,8388608,561
8388608.0,128,4194304,496
8388608.0,128,2097152,545
8388608.0,128,1048576,545
8388608.0,128,524288,499
8388608.0,128,262144,602
8388608.0,128,131072,682
8388608.0,128,65536,639
8388608.0,128,32768,636
8388608.0,128,16384,677
8388608.0,128,8192,699
8388608.0,256,8388608,588
8388608.0,256,4194304,478
8388608.0,256,2097152,459
8388608.0,256,1048576,537
8388608.0,256,524288,499
8388608.0,256,262144,537
8388608.0,256,131072,588
8388608.0,256,65536,593
8388608.0,256,32768,640
8388608.0,256,16384,762
8388608.0,256,8192,728
8388608.0,512,8388608,550
8388608.0,512,4194304,486
8388608.0,512,2097152,468
8388608.0,512,1048576,489
8388608.0,512,524288,552
8388608.0,512,262144,565
8388608.0,512,131072,567
8388608.0,512,65536,600
8388608.0,512,32768,639
8388608.0,512,16384,625
8388608.0,512,8192,709
8388608.0,1024,8388608,551
8388608.0,1024,4194304,435
8388608.0,1024,2097152,467
8388608.0,1024,1048576,534
8388608.0,1024,524288,544
8388608.0,1024,262144,570
8388608.0,1024,131072,593
8388608.0,1024,65536,619
8388608.0,1024,32768,659
8388608.0,1024,16384,693
8388608.0,1024,8192,796
